user_id;order_id;region;city
1007216270;1290736795;Челябинская;Магнитогорск
1007216283;1288044945;Ставропольский;Ипатово
1007216290;1290497934;Ханты-Мансийский Автономный округ - Югра;Лангепас
1007216300;1291399061;Пензенская обл.;Пенза
1007216300;1291402694;Пензенская обл.;Пенза
1007216310;1287795021;Ханты-Мансийский Автономный округ - Югра;Ханты-Мансийск
1007216310;1290253624;Ханты-Мансийский Автономный округ - Югра;Ханты-Мансийск
1007216310;1291232863;Ханты-Мансийский Автономный округ - Югра;Ханты-Мансийск
1007216310;1291275869;Ханты-Мансийский авт. округ-Югра;Ханты-Мансийск
1007216310;1292776720;Ханты-Мансийский авт. округ-Югра;Ханты-Мансийск
1007216310;1292776916;Ханты-Мансийский авт. округ-Югра;Ханты-Мансийск
1007216320;1289463217;Владимирская;Владимир
1007216320;1291825123;Владимирская;Владимир
1007216324;1291248423;Курская;Курчатов
1007216324;1291336869;Курская;Курчатов
1007216324;1295240699;Курская;Курчатов
1007216344;1291431041;Санкт-Петербург;Красное Село
1007216366;1290594466;Москва;Москва
1007216462;1292668828;Ростовская;Аксай
1007216464;1287925008;Московская обл;Дубна г
1007216470;1292045618;Калужская;Белоусово
1007216472;1290610082;Нижегородская;Нижний Новгород
1007216472;1290650942;Нижегородская;Нижний Новгород
1007216472;1292923545;НИЖНИЙ НОВГОРОД;НИЖНИЙ НОВГОРОД
1007216482;1290578588;Алтайский;Гоньба
1007216496;1293367899;Адыгея;Майкоп
1007216514;1291560673;Тверская;Тверь
1007216519;1290285581;Ямало-Ненецкий;Новый Уренгой
1007216530;1293939780;Москва;Москва
1007216539;1292102487;Ленинградская;Выборг
1007216539;1292103099;Ленинградская обл.;Санкт-Петербург
1007216539;1292187621;Ленинградская обл.;Санкт-Петербург
1007216587;1289058175;Московская обл;Быково с Раменский р-н
1007216587;1289909574;Московская обл.;Быково (Раменский с)
1007216606;1291703640;Московская обл;Лесные Поляны п  Пушкинский р-н
1007216606;1292668114;Московская обл;Лесные Поляны п  Пушкинский р-н
1007216606;1294656964;Московская обл;Лесные Поляны п Пушкинский р-н
1007216610;1289212293;Магаданская;Магадан
1007216610;1289713090;Магаданская;Магадан
1007216610;1289832203;Магаданская;Магадан
1007216623;1292423608;Москва;Москва
1007216631;1290001832;Омская обл.;Омск
1007216633;1290290685;Курская обл.;Курск
1007216633;1290291034;Курская обл.;Курск
1007216633;1291397528;Курская обл.;Курск
1007216633;1292827798;Курская обл.;Курск
1007216657;1292634665;Иркутская обл.;Иркутск
1007216669;1293564804;Ямало-Ненецкий;Тарко-Сале
1007216669;1293841213;Ямало-Ненецкий;Тарко-Сале
1007216702;1293795496;Белгородская обл.;Белгород
1007216703;1289333537;Саха /Якутия/;Нерюнгри
1007216703;1290304229;Саха /Якутия/;Нерюнгри
1007216703;1292508444;Саха /Якутия/;Нерюнгри
1007216721;1287891488;;Краснодар
1007216724;1289788059;Орловская;Орёл
1007216724;1289790779;Орловская;Орёл
1007216739;1291760852;Саха /Якутия/;Верхний Куранах
1007216771;1288587004;Удмуртская;Ижевск
1007216781;1290496745;;Махачкала
1007216781;1290496760;Дагестан респ.;Махачкала
1007216781;1290701468;Дагестан респ.;Махачкала
1007216781;1291651774;Дагестан;Махачкала
1007216781;1292155006;Дагестан респ.;Махачкала
1007216868;1291658349;Санкт-Петербург;Санкт-Петербург
1007216884;1294763173;Кемеровская;Кемерово
1007216885;1287799758;Москва;Москва
1007216911;1289098167;Московская обл.;Москва
1007216944;1289104954;Кемеровская;Кемерово
1007216944;1292463158;Кемеровская;Кемерово
1007216947;1289967360;Москва;Москва
1007216947;1291636128;Москва;Москва
1007216947;1294946139;Москва г;Москва г
1007216970;1289264875;Ханты-Мансийский Автономный округ - Югра;Нефтеюганск
1007216971;1293642344;Северная Осетия - Алания;Владикавказ
1007216972;1290997895;Калужская обл.;Калуга
1007216972;1292885392;Калужская обл.;Калуга
1007216985;1289576296;Москва;Москва
1007216989;1289525365;Новосибирская;Новосибирск
1007217029;1291742550;Смоленская;Смоленск
1007217042;1287766992;Карачаево-Черкесская;Черкесск
1007217042;1289848338;Карачаево-Черкесская;Черкесск
1007217048;1292957882;Москва;Москва
1007217048;1293671390;МОСКВА;МОСКВА
1007217060;1289737243;Ульяновская;Ульяновск
1007217060;1289788531;Москва;Москва
1007217060;1289939289;Ульяновская;Ульяновск
1007217060;1291410773;Ульяновская обл.;Ульяновск
1007217096;1292701786;МОСКВА;ЛЮБЕРЦЫ
1007217096;1292717066;Московская обл.;Люберцы
1007217096;1292859014;МОСКВА;ЛЮБЕРЦЫ
1007217096;1293441459;Московская обл;Люберцы г Люберецкий р-н
1007217096;1293533241;МОСКВА;ЛЮБЕРЦЫ
1007217100;1288367182;Ямало-Ненецкий;Новый Уренгой
1007217109;1291041834;Московская обл.;Коломна
1007217109;1291052744;Московская обл.;Коломна
1007217109;1293313539;Московская обл.;Коломна
1007217119;1292430033;Санкт-Петербург;Санкт-Петербург
1007217155;1287787149;Москва;Москва
1007217155;1290703264;МОСКВА;МОСКВА
1007217168;1292316644;Липецкая;Доброе
1007217215;1290739745;Московская обл.;Долгопрудный
1007217293;1289343096;Карелия респ.;Петрозаводск
1007217293;1293458609;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007217307;1292850716;Краснодарский край;Туапсе
1007217307;1292993539;Краснодарский край;Туапсе
1007217311;1292719721;Московская обл;Зеленоград г
1007217311;1292823991;Московская обл;Зеленоград г
1007217320;1289676618;Кабардино-Балкарская;Нальчик
1007217320;1289929557;Кабардино-Балкарская;Нальчик
1007217320;1290247058;Кабардино-Балкарская;Нальчик
1007217320;1290247118;Кабардино-Балкарская;Нальчик
1007217320;1290339342;Кабардино-Балкарская;Нальчик
1007217320;1290611478;Кабардино-Балкарская;Нальчик
1007217320;1290972055;Кабардино-Балкарская;Нальчик
1007217320;1291080496;Кабардино-Балкарская;Нальчик
1007217320;1291294773;;Нальчик
1007217320;1291806221;;Нальчик
1007217320;1291940421;Кабардино-Балкарская;Нальчик
1007217320;1291946945;;Нальчик
1007217329;1290782706;Тюменская;Тюмень
1007217330;1287813852;Мурманская;Мурманск
1007217330;1290143376;Мурманская;Мурманск
1007217330;1291397304;Мурманская;Мурманск
1007217355;1291523358;Пензенская;Пенза
1007217355;1294199940;Пензенская;Пенза
1007217378;1291112356;Марий Эл;Йошкар-Ола
1007217378;1291532824;Марий Эл;Йошкар-Ола
1007217378;1294640631;Марий Эл;Йошкар-Ола
1007217382;1292240301;Москва;Москва
1007217382;1292245143;Москва;Москва
1007217388;1287825998;Вологодская;Череповец
1007217388;1289788857;Вологодская;Череповец
1007217388;1290529229;Вологодская;Череповец
1007217388;1290726025;Вологодская обл.;Череповец
1007217388;1291412022;Вологодская;Череповец
1007217388;1292510863;Вологодская;Череповец
1007217388;1293551435;Вологодская;Череповец
1007217395;1289410520;Кемеровская;Новокузнецк
1007217395;1289833453;Кемеровская;Новокузнецк
1007217395;1290569693;Кемеровская;Новокузнецк
1007217395;1291765423;Кемеровская;Новокузнецк
1007217395;1292653719;Кемеровская обл.;Новокузнецк
1007217399;1289305218;Тамбовская;Тамбов
1007217399;1289900063;Тамбовская;Тамбов
1007217399;1289994467;Тамбовская;Тамбов
1007217399;1290396182;Тамбовская;Тамбов
1007217399;1292465772;Тамбовская;Тамбов
1007217399;1292784439;Тамбовская;Тамбов
1007217399;1292848371;Тамбовская обл;Тамбов г
1007217399;1294121159;Тамбовская;Тамбов
1007217409;1288975799;Хакасия;Абакан
1007217409;1289954445;Хакасия респ.;Абакан
1007217409;1291413874;Хакасия респ.;Абакан
1007217409;1294168094;Хакасия респ.;Абакан
1007217414;1293559080;Ямало-Ненецкий;Ноябрьск
1007217441;1293040659;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007217444;1287834408;Ямало-Ненецкий;Новый Уренгой
1007217444;1290989774;Самарская;Тольятти
1007217445;1292479458;Москва;Москва
1007217450;1288082312;Краснодарский;Апшеронск
1007217452;1290602681;Краснодарский;Краснодар
1007217467;1294171114;Кемеровская;Юрга
1007217475;1293484650;МОСКВА;ПОДОЛЬСК
1007217484;1293794775;Ивановская обл.;Иваново
1007217484;1293794862;Ивановская обл.;Иваново
1007217484;1293797291;Ивановская обл.;Иваново
1007217494;1288161905;Нижегородская;Павлово
1007217494;1289824784;Нижегородская;Павлово
1007217494;1290274993;Нижегородская;Павлово
1007217494;1290584777;Нижегородская;Павлово
1007217494;1291180251;Нижегородская;Павлово
1007217494;1293370125;Нижегородская;Павлово
1007217494;1293558561;Нижегородская;Павлово
1007217494;1294352876;Нижегородская;Павлово
1007217494;1294473101;Нижегородская;Павлово
1007217517;1288740172;Амурская;Моховая Падь
1007217542;1290585905;Москва;Москва
1007217542;1290586424;Москва;Москва
1007217548;1290630005;Башкортостан;Нефтекамск
1007217548;1290653713;Башкортостан;Нефтекамск
1007217555;1292158967;Брянская;Брянск
1007217565;1291419182;Иркутская;Иркутск
1007217568;1293994207;Московская обл;Балашиха г
1007217568;1293994826;МОСКВА;БАЛАШИХА
1007217571;1289658928;Чеченская;Шали
1007217571;1289759588;Чеченская;Шали
1007217571;1289759907;Чеченская;Шали
1007217571;1290084302;Чеченская;Шали
1007217571;1290384641;Чеченская;Шали
1007217571;1290710608;Чеченская;Шали
1007217571;1293025517;Чеченская;Шали
1007217600;1291667827;Забайкальский край;Чита
1007217649;1293169051;Татарстан;Набережные Челны
1007217671;1290479521;Камчатский край;Петропавловск-Камчатский
1007217678;1289450091;Иркутская обл.;Ангарск
1007217678;1290398126;Иркутская;Ангарск
1007217685;1292997281;Орловская;Орёл
1007217685;1292997318;Орловская;Орёл
1007217707;1290580589;Москва;Москва
1007217732;1292252943;Москва;Москва
1007217745;1291653214;Кировская;Лазаревское
1007217748;1292533306;Ростовская;Ростов-на-Дону
1007217807;1292162249;Москва;Москва
1007217810;1291899118;Ленинградская;Сланцы
1007217810;1295241640;Ленинградская;Сланцы
1007217821;1295089012;Приморский край;Владивосток
1007217824;1290730844;Тульская;Тула
1007217839;1293440369;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007217851;1293053354;Москва;Москва
1007217858;1289674311;Белгородская;Белгород
1007217866;1293765005;Московская обл.;Москва
1007217871;1290287420;Москва;Москва
1007217871;1290290031;Москва;Москва
1007217901;1290942930;Москва;Москва
1007217918;1290628748;Саратовская;Пробуждение
1007217918;1290629341;Саратовская;Пробуждение
1007217918;1292977728;Саратовская;Пробуждение
1007217918;1292977728;Саратовская;Энгельс
1007217918;1294197120;Саратовская;Энгельс
1007217918;1294584583;Саратовская;Пробуждение
1007217918;1294584583;Саратовская;Энгельс
1007217948;1290532839;Москва;Москва
1007217949;1289420780;;Саратов
1007217949;1289710147;;Саратов
1007217949;1289735679;;Саратов
1007217949;1289746310;Саратовская;Саратов
1007217949;1289750572;Саратовская;Саратов
1007217949;1289754570;;Саратов
1007217949;1289769428;Саратовская;Саратов
1007217949;1289808063;;Саратов
1007217949;1289921518;Саратовская;Саратов
1007217949;1289922155;;Саратов
1007217949;1289950185;Саратовская;Саратов
1007217949;1289953023;Саратовская;Саратов
1007217949;1289953599;Саратовская;Саратов
1007217949;1290037013;Саратовская;Саратов
1007217949;1290130937;Саратовская;Саратов
1007217949;1290158913;Саратовская;Саратов
1007217949;1291327955;Саратовская;Саратов
1007217949;1291498223;;Саратов
1007217949;1292348900;;Саратов
1007217949;1292360971;Саратовская;Саратов
1007217949;1292409669;Саратовская;Саратов
1007217949;1292458565;Саратовская;Саратов
1007217949;1292524020;;Саратов
1007217949;1292547080;Саратовская;Саратов
1007217949;1292547730;Саратовская;Саратов
1007217949;1292606415;;Саратов
1007217980;1290150819;Томская обл.;Томск
1007217980;1292011114;Томская обл.;Томск
1007217983;1294742582;Ямало-Ненецкий;Новый Уренгой
1007217991;1287944629;Бурятия респ.;Улан-Удэ
1007217991;1293887016;Бурятия;Сотниково
1007218001;1290311762;Томская обл.;Томск
1007218014;1290307242;Костромская;Кострома
1007218046;1287955043;Москва;Москва
1007218049;1289136847;Ростовская;Ростов-на-Дону
1007218049;1290696910;Ростовская;Ростов-на-Дону
1007218049;1293445696;;Ростов-на-Дону
1007218049;1293448684;РОСТОВ-НА-ДОНУ;РОСТОВ-НА-ДОНУ
1007218066;1289472330;Ростовская;Гуково
1007218066;1289732918;Ростовская;Гуково
1007218066;1290233482;Ростовская;Гуково
1007218066;1290234058;Ростовская;Гуково
1007218066;1291017080;Ростовская;Гуково
1007218066;1291034940;Ростовская;Гуково
1007218066;1291037612;Ростовская;Гуково
1007218066;1291404532;Ростовская;Гуково
1007218066;1291659862;Ростовская;Гуково
1007218066;1291897070;Ростовская;Гуково
1007218066;1292105966;Ростовская;Гуково
1007218066;1292203411;;Гуково
1007218068;1291985714;Краснодарский;Сочи
1007218068;1291986022;Краснодарский;Сочи
1007218068;1292184449;Краснодарский;Сочи
1007218104;1287960576;Москва;Москва
1007218110;1293448410;НОВОСИБИРСК;НОВОСИБИРСК
1007218141;1293520362;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007218141;1293521305;;Санкт Петербург
1007218159;1291708140;Москва;Москва
1007218178;1288634440;Волгоградская;Волгоград
1007218178;1293459372;ВОЛГОГРАД;ВОЛГОГРАД
1007218183;1291568446;Краснодарский;Геленджик
1007218191;1290500832;Москва;Москва
1007218213;1289343609;Ханты-Мансийский Автономный округ - Югра;Нягань
1007218231;1292548538;Краснодарский;Геленджик
1007218287;1288144570;Московская;Долгопрудный
1007218287;1289711087;Московская;Долгопрудный
1007218287;1290579384;Московская обл;Долгопрудный г
1007218287;1291033737;Московская;Долгопрудный
1007218287;1291397624;Московская обл;Долгопрудный г
1007218287;1291750019;МОСКВА;ДОЛГОПРУДНЫЙ
1007218287;1292155999;;Долгопрудный
1007218287;1292982509;Московская обл;Долгопрудный г
1007218295;1294636352;Москва г;Москва г
1007218300;1292765845;Москва;Москва
1007218303;1289340781;Нижегородская;Нижний Новгород
1007218303;1293075263;НИЖНИЙ НОВГОРОД;НИЖНИЙ НОВГОРОД
1007218303;1293075346;Нижегородская;Нижний Новгород
1007218350;1287996593;Кировская;Киров
1007218350;1293473874;Кировская;Киров
1007218353;1287996609;Москва;Москва
1007218353;1289787324;Москва;Москва
1007218353;1292349405;Москва г;Москва г
1007218375;1294587058;ТУЛА;ТУЛА
1007218383;1290578709;Свердловская;Екатеринбург
1007218383;1290753059;ЕКАТЕРИНБУРГ;ЕКАТЕРИНБУРГ
1007218418;1289651562;Иркутская;Иркутск
1007218436;1291153532;Башкортостан;Бирск
1007218436;1291249316;Башкортостан;Бирск
1007218436;1291569052;Башкортостан;Бирск
1007218436;1291785563;;Бирск
1007218436;1291785748;Башкортостан;Бирск
1007218436;1295314706;;Бирск
1007218458;1291541641;САНКТ-ПЕТЕРБУРГ;ГАТЧИНА
1007218458;1291938253;Ленинградская;Гатчина
1007218464;1293060751;Московская обл;Королев г
1007218479;1289350089;Иркутская;Энергетик
1007218510;1292161393;Саратовская;Вольск
1007218510;1292191090;Саратовская;Вольск
1007218512;1289336553;Московская обл;ВНИИССОК п Одинцовский р-н
1007218512;1289943989;Московская обл;ВНИИССОК п Одинцовский р-н
1007218522;1295220560;Карелия;Петрозаводск
1007218523;1290679940;Свердловская;Нижний Тагил
1007218539;1292906956;Новосибирская;Новосибирск
1007218545;1289183025;Хабаровский край;Комсомольск-на-Амуре
1007218545;1290083719;Хабаровский край;Комсомольск-на-Амуре
1007218545;1295103384;Хабаровский край;Комсомольск-на-Амуре
1007218567;1289301763;Пермский;Пермь
1007218567;1290293826;Пермский;Пермь
1007218567;1291034190;Пермский;Пермь
1007218567;1291040103;Пермский;Пермь
1007218609;1288148306;Саратовская;Саратов
1007218625;1289731280;Московская обл.;Москва
1007218636;1290663054;Саха /Якутия/;Мирный
1007218636;1292987793;Саха /Якутия/;Мирный
1007218656;1295219993;Кемеровская;Таштагол
1007218667;1293516251;ТОЛЬЯТТИ;ТОЛЬЯТТИ
1007218678;1289941353;Чувашская;Чебоксары
1007218678;1289941637;Чувашская;Чебоксары
1007218713;1289687765;Тыва;Кызыл
1007218713;1289841110;Тыва;Кызыл
1007218713;1289841152;Тыва;Кызыл
1007218713;1290032946;Тыва;Кызыл
1007218713;1290072453;Тыва;Кызыл
1007218720;1290361596;Омская обл.;Омск
1007218720;1290361909;Омская обл.;Омск
1007218720;1294465422;Омская обл.;Омск
1007218729;1289225281;Москва;Москва
1007218730;1290232765;Ульяновская обл.;Ульяновск
1007218730;1293446282;Ульяновская;Ульяновск
1007218748;1291651841;Москва;Москва
1007218762;1290037757;;Вологда
1007218762;1290227809;Вологодская;Вологда
1007218762;1291467047;Вологодская;Вологда
1007218762;1291799716;ВОЛОГДА;ВОЛОГДА
1007218765;1290824344;Москва;Москва
1007218765;1293968223;Москва г;Москва г
1007218765;1293968591;МОСКВА;МОСКВА
1007218784;1289018490;Томская обл.;Стрежевой
1007218784;1290671002;Томская;Стрежевой
1007218784;1291533280;Томская;Северск
1007218785;1288905200;Москва;Москва
1007218793;1288755629;;Борисовка
1007218793;1289711552;Белгородская;Борисовка
1007218793;1293970425;Белгородская;Борисовка
1007218793;1294694577;Белгородская;Борисовка
1007218805;1292026630;Москва;Москва
1007218819;1289574940;Москва;Москва
1007218820;1288056535;Калужская обл.;Калуга
1007218820;1290944617;Калужская обл.;Калуга
1007218820;1291403932;Калужская обл.;Калуга
1007218850;1293466192;Московская обл.;Одинцово (Одинцовский)
1007218860;1293912213;Калининградская;Калининград
1007218892;1290581192;Иркутская;Иркутск
1007218892;1290581678;Иркутская;Иркутск
1007218939;1290599585;Московская обл;Одинцово г Одинцовский р-н
1007218939;1290786519;Московская;Одинцово
1007218941;1288077300;Москва;Москва
1007218965;1293455383;Ненецкий;Нарьян-Мар
1007219000;1289569713;Москва;Москва
1007219000;1290256234;Москва;Москва
1007219000;1290634696;Москва;Москва
1007219000;1290669908;Москва;Москва
1007219019;1292156226;Липецкая;Липецк
1007219058;1293020851;Саха (Якутия) респ.;Якутск
1007219058;1293187795;Саха (Якутия) респ.;Якутск
1007219069;1292681821;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007219095;1292777328;Москва;Москва
1007219100;1290181744;Московская обл;Химки г
1007219100;1290181901;Московская обл.;Химки
1007219100;1290670277;Московская обл.;Химки
1007219109;1293562984;Тамбовская;Тамбов
1007219136;1290658146;Ленинградская обл.;Санкт-Петербург
1007219155;1295228569;Ставропольский;Ставрополь
1007219176;1291029514;Рязанская;Рязань
1007219195;1289037728;Москва;Москва
1007219195;1293443344;Москва;Москва
1007219217;1290228267;Крым респ.;Севастополь
1007219220;1289291151;Астраханская;Астрахань
1007219220;1293443729;Астраханская;Астрахань
1007219221;1291623676;Владимирская;Ковров
1007219221;1294586619;Нижегородская;Починки
1007219243;1291656379;Москва;Москва
1007219243;1294919119;МОСКВА;МОСКВА
1007219248;1294653153;МОСКВА;МОСКВА
1007219257;1290546816;Москва;Москва
1007219295;1292820476;Ульяновская обл.;Ульяновск
1007219302;1289204811;Чеченская;Урус-Мартан
1007219302;1289711910;Чеченская;Урус-Мартан
1007219302;1289712034;Чеченская;Урус-Мартан
1007219302;1289712293;Чеченская;Урус-Мартан
1007219302;1289713369;;Урус-Мартан
1007219302;1289713769;Чеченская;Урус-Мартан
1007219302;1289713922;Чеченская;Урус-Мартан
1007219302;1289714401;Чеченская;Урус-Мартан
1007219302;1289714420;Чеченская;Урус-Мартан
1007219302;1289714434;;Урус-Мартан
1007219302;1289714534;Чеченская;Урус-Мартан
1007219302;1289716323;Чеченская;Урус-Мартан
1007219302;1289734487;Чеченская;Урус-Мартан
1007219302;1290140013;Чеченская;Урус-Мартан
1007219302;1290140445;Чеченская;Урус-Мартан
1007219302;1290592128;Чеченская;Урус-Мартан
1007219305;1288976105;Тульская;Тула
1007219305;1291934627;Тульская обл.;Тула
1007219305;1292486198;Тульская обл.;Тула
1007219309;1288128293;Белгородская;Белгород
1007219314;1288162614;Москва;Москва
1007219314;1292725443;Москва;Москва
1007219316;1290240714;Саратовская;Энгельс
1007219320;1287920481;Московская обл.;Москва
1007219320;1293446377;Москва г;Москва г
1007219327;1291142159;Ставропольский;Ставрополь
1007219339;1291807236;Сахалинская;Оха
1007219339;1291819230;Сахалинская;Оха
1007219339;1291820704;Сахалинская;Оха
1007219339;1292173708;Сахалинская;Оха
1007219339;1292205621;Сахалинская;Оха
1007219341;1290892398;Оренбургская;Оренбург
1007219341;1290892480;Оренбургская;Оренбург
1007219345;1289104811;Сахалинская обл.;Южно-Сахалинск
1007219345;1292096948;Сахалинская обл.;Южно-Сахалинск
1007219345;1294911012;Сахалинская обл.;Южно-Сахалинск
1007219345;1294923483;Сахалинская обл.;Южно-Сахалинск
1007219358;1292713523;КАЗАНЬ;КАЗАНЬ
1007219369;1290389298;Санкт-Петербург;Санкт-Петербург
1007219378;1292176449;Москва;Москва
1007219378;1292177569;Москва;Москва
1007219389;1289685195;Смоленская;Смоленск
1007219389;1292908215;Смоленская обл.;Смоленск
1007219408;1292428894;САНКТ-ПЕТЕРБУРГ;САНКТ-ПЕТЕРБУРГ
1007219421;1291399695;Москва;Москва
1007219421;1295225549;Москва г;Москва г
1007219422;1291046021;Чечня респ.;Грозный
1007219430;1288144947;Московская обл.;Москва
1007219430;1291403158;Москва;Москва
1007219430;1291407419;Москва г;Москва г
1007219430;1293000546;Московская обл.;Москва
1007219430;1294107663;Москва г;Москва г
1007219438;1290922936;Тульская;Плавск
1007219445;1291418809;Амурская обл.;Благовещенск
1007219445;1291515413;Амурская обл.;Благовещенск
1007219453;1289908322;Белгородская;Белгород
1007219453;1289908739;Белгородская;Белгород
1007219453;1291605496;Белгородская;Белгород
1007219453;1291605695;Белгородская;Белгород
1007219465;1289148227;Москва;Москва
1007219465;1289837404;Москва;Москва
1007219465;1289879795;Москва;Москва
1007219465;1290043494;Москва;Москва
1007219465;1290059483;Москва;Москва
1007219465;1290285105;Москва;Москва
1007219465;1290581741;Москва;Москва
1007219465;1291158335;Москва;Москва
1007219470;1289067376;Ульяновская;Николаевка
1007219483;1295222354;Тамбовская;Мичуринск
1007219495;1292269744;Санкт-Петербург;Санкт-Петербург
1007219495;1293769745;Ленинградская обл.;Санкт-Петербург
1007219506;1290651703;Адыгея;Майкоп
1007219533;1293575201;Московская обл.;Дубна
1007219567;1290213164;Воронежская;Воронеж
1007219567;1291222097;Воронежская;Воронеж
1007219567;1291658036;Воронежская;Воронеж
1007219633;1290046487;Тверская;Селижарово
1007219642;1291399341;Москва;Москва
1007219664;1289177343;Алтайский;Камень-на-Оби
1007219664;1293721990;Алтайский;Камень-на-Оби
1007219689;1289051743;Ингушетия;Магас
1007219689;1290713276;Ингушетия;Магас
1007219689;1292285572;Ингушетия;Магас
1007219710;1290191063;Ленинградская обл.;Санкт-Петербург
1007219758;1290933199;Вологодская;Череповец
1007219771;1292112856;Москва;Москва
1007219790;1293999837;Белгородская;Белгород
1007219861;1290845326;Краснодарский;Новороссийск
1007219898;1293913346;Забайкальский;Чита
1007219931;1291090194;Забайкальский;Борзя
1007219931;1294249223;Забайкальский;Борзя
1007219994;1291412406;Тверская обл.;Тверь
1007220030;1294010600;Владимирская;Владимир
1007220038;1289711401;Москва;Москва
1007220084;1294369896;Северная Осетия - Алания;Владикавказ
1007220084;1295257393;Северная Осетия - Алания;Владикавказ
1007220091;1290647672;Красноярский край;Красноярск
1007220093;1289136222;Омская обл.;Омск
1007220093;1289714344;Омская обл.;Омск
1007220093;1289895048;Москва;Москва
1007220093;1290712929;;Москва
1007220093;1291040406;;Москва
1007220093;1291077029;Омская;Омск
1007220093;1291077056;Москва;Москва
1007220093;1291146018;Москва;Москва
1007220093;1292046495;Москва;Москва
1007220152;1288214841;Москва;Москва
1007220165;1289162052;Красноярский край;Норильск
1007220165;1289841558;Красноярский;Норильск
1007220192;1291171410;Москва;Москва
1007220204;1291635516;Томская обл.;Томск
1007220204;1291964929;Томская обл.;Томск
1007220204;1292907763;Томская обл.;Томск
1007220212;1293316655;Красноярский край;Минусинск
1007220229;1291516159;Тамбовская;Тамбов
1007220246;1288690975;Хабаровский край;Комсомольск-на-Амуре
1007220246;1289784927;Хабаровский;Комсомольск-на-Амуре
1007220246;1290031205;Хабаровский край;Комсомольск-на-Амуре
1007220246;1290509916;Хабаровский край;Комсомольск-на-Амуре
1007220288;1292373634;Ханты-Мансийский авт. округ-Югра;Нефтеюганск
1007220288;1292373687;Ханты-Мансийский авт. округ-Югра;Нефтеюганск
1007220293;1288224716;Удмуртская;Ижевск
1007220293;1290065122;Удмуртская;Ижевск
1007220293;1292071325;Удмуртская респ.;Ижевск
1007220300;1292906319;Самарская;Самара
1007220301;1289574124;Пензенская;Заречный
1007220301;1290473199;Пензенская;Заречный
1007220304;1289861681;Орловская;Орёл
1007220304;1289906620;Орловская;Орёл
1007220304;1289939461;Орловская;Орёл
1007220304;1290893000;Орловская;Орёл
1007220304;1291956704;Орловская;Орёл
1007220317;1289291019;Московская;Монино
1007220349;1290823924;Москва;Москва
1007220374;1288230475;Санкт-Петербург;Санкт-Петербург
1007220447;1289471782;Саха /Якутия/;Ытык-Кюель
1007220460;1295421641;САНКТ-ПЕТЕРБУРГ;ПАРГОЛОВО
1007220469;1289663340;Сахалинская;Углегорск
1007220469;1290123175;;Углегорск
1007220469;1290409518;Сахалинская;Углегорск
1007220469;1290426685;Сахалинская;Углегорск
1007220469;1290915013;Сахалинская;Углегорск
1007220469;1290923501;Сахалинская;Углегорск
1007220519;1291730946;Пермский;Пермь
1007220521;1289537377;Тульская;Чернь
1007220521;1294242423;Тульская;Чернь
1007220530;1293878074;РОСТОВ-НА-ДОНУ;РОСТОВ-НА-ДОНУ
1007220566;1289480189;Нижегородская;Нижний Новгород
1007220566;1293450398;НИЖНИЙ НОВГОРОД;НИЖНИЙ НОВГОРОД
1007220595;1294361968;Амурская;Белогорск
1007220603;1290295961;Красноярский;Чайковский
1007220603;1294355516;Красноярский;Чайковский
1007220603;1294355900;Пермский;Чайковский
1007220653;1291954881;Краснодарский;Новороссийск
1007220664;1291930847;ВЛАДИМИР;ВЛАДИМИР
1007220664;1293567078;Владимирская;Владимир
1007220679;1290632653;Санкт-Петербург;Санкт-Петербург
1007220722;1289472189;Москва;Москва
1007220722;1290483186;Москва;Москва
1007220722;1291622175;Москва;Москва
1007220722;1292446172;Москва г;Москва г
1007220758;1289265924;Москва;Москва
1007220758;1292476086;Москва;Москва
1007220763;1292467901;Краснодарский;Анапа
1007220763;1292487584;Краснодарский;Сукко
1007220788;1292718316;Камчатский край;Петропавловск-Камчатский
1007220788;1292718433;Камчатский;Тигиль
1007220806;1288826123;Ростовская;Каменск-Шахтинский
1007220806;1291678740;Ростовская;Каменск-Шахтинский
1007220806;1295410759;Ростовская;Каменск-Шахтинский
1007220812;1291713909;Волгоградская обл;Волгоград г
1007220826;1289392261;Ямало-Ненецкий;Новый Уренгой
1007220839;1293610773;Москва;Москва
1007220858;1293225977;Омская;Омск
1007220858;1293226622;Омская;Омск
1007220868;1292648137;Тульская обл.;Тула
1007220878;1288661535;Ленинградская;Тосно
1007220895;1289668211;Ростовская;Шахты
1007220895;1291037738;Ростовская;Шахты
1007220895;1291806884;Ростовская;Шахты
1007220896;1290171199;Тверская;Тверь
1007220900;1292362922;Москва;Москва
1007220916;1290631562;Карелия;Сегежа
1007220928;1288477595;Удмуртская;Ижевск
1007220928;1289898205;Удмуртская;Ижевск
1007220935;1293238544;Оренбургская;ЗАТО Комаровский
1007220995;1292054183;Хабаровский край;Комсомольск-на-Амуре
